posting_id,label_group,Precision@1,Recall@1,Precision@3,Recall@3,Precision@5,Recall@5,Precision@10,Recall@10,AP
train_2864046583,994676122,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.04
train_2754765391,3511195268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3985402193,4074098820,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2160711465,796281588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1955963733,373674159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3798230206,1591196550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3705908801,158069421,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2176800906,3795996828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3929996492,129173500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2834386989,412112378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3322884711,4140108713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1086903685,1141798720,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2,0.04
train_3508260200,2952868520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1152991901,2457153546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2842301158,2507738975,1.0,1.0,1.0,1.0,0.6,0.75,0.3,0.75,0.75
train_574625857,1146128344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2580582842,3049496351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1392929308,1915373007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1565898333,1360528656,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_798889609,3456425669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2283952805,2651025355,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0
train_2331374507,2651025355,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0
train_1517897312,2430246747,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.4,0.4
train_1926375612,866350191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1641421866,3178142572,1.0,1.0,1.0,1.0,0.8,0.8,0.5,0.8333,0.7857
train_63635865,3178142572,1.0,1.0,1.0,1.0,0.8,0.8,0.5,0.8333,0.7857
train_602817758,3178142572,1.0,1.0,1.0,1.0,0.8,0.8,0.5,0.8333,0.7857
train_2447099489,133933733,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.3333
train_4268168212,208069301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2496678721,2090149305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3196428704,4138426580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_493962092,3326267479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_827571589,2503678222,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.3333
train_1939141445,4033253323,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_257262133,4033253323,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_3087127645,4033253323,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_1640976594,3470371504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4253601072,690284948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1416821031,1738097215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2102127776,3450768148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_652311045,3173192028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1382500866,297977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2664253677,69531814,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_1388515987,997220911,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3448
train_1394887431,4082305570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_991185814,2424794515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_388753295,2063618224,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_1478044982,1603219980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1188332106,1603538838,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_4212798159,4289389887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3824226083,3917578997,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_359921900,15519389,1.0,1.0,0.6667,0.6667,0.4,0.5,0.2,0.5,0.5
train_653019762,597742640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3456498084,4082917015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1109026878,1119116069,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1196168030,255963483,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_3633940581,655957610,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2480109905,4020193684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1641180392,1942259177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3530418010,1121516338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3978215347,4186535489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_533477302,95083723,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_1777597493,2055747827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_195475650,1101059032,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.875,0.875
train_2537753064,866091793,1.0,1.0,0.3333,0.5,0.2,0.5,0.2,1.0,0.6
train_2813300246,2846911376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3060672013,3767540559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1917049164,3489985175,1.0,1.0,1.0,1.0,0.8,0.8,0.6,0.6,0.1256
train_2723180554,1334396542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2875817077,2929964448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_85875327,1303037451,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3216024877,2964076520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_448121747,3474867797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2048810846,2083754150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2480545031,1184765528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3649897352,1867898376,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1779559964,768382632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3990809101,1822037999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3725815927,1514327608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4169257427,544315614,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.5,0.5
train_1303180091,2558633431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1551305585,4146318743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4100253333,1380990811,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.6,0.6
train_2015148324,1561185950,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_4019109698,1924358978,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_3596532081,2415538143,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.3
train_2425174052,2210745930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1630486844,2565533507,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.2857,0.2857
train_197027197,1081921532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3745090647,3642429295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_131384101,3448676668,1.0,1.0,1.0,1.0,0.8,0.8,0.5,1.0,0.9667
train_1695971286,1112690691,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_2659001803,4166375360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1590806515,427156003,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_4073078004,4159216640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3820243582,3468682012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1471232172,2969128006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1161278082,3540674971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_277337845,2123332638,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.1429
train_2090199798,3583239244,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_315445101,30914355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1933112797,1683116425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2780628799,3555497823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3650201792,2445973643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4079065767,1957515419,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.3333,0.3333
train_3140935748,1957515419,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.3333,0.3333
train_2648457757,2157423883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1391899150,731330024,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0294
train_2680666076,424430310,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1996023629,2075560223,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2022348868,2075560223,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2573761097,3591185054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_359866004,141329354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1341155613,772217144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_281888046,1897080438,1.0,1.0,0.3333,0.3333,0.4,0.5,0.4,1.0,0.5933
train_4059524015,3207013859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1948558865,3552785549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2260033691,1768089225,1.0,1.0,0.6667,0.6667,0.4,0.4,0.2,0.3333,0.3333
train_4265198781,1468419413,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1883962610,1239592848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3137946976,777596345,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0476
train_3395454388,4152686590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2117381016,945316771,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_20366384,3335711423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2744978107,2386568739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2565322338,3251014226,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_1659615870,652176199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_625253343,410540079,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1618481133,2082698577,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_804667829,2082698577,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1845887973,474145947,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_2658662101,4090191651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3539641289,1022501714,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3816719495,3040690230,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.4091
train_1103226557,3587241263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2720118276,430537386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_599753440,342597810,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2721383565,2723899357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3672466667,708804806,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1130746660,2039898492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3951622100,3172616505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2839511186,2083339233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3280339596,1365941543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_193331130,589544317,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_2117427361,3681824555,1.0,1.0,1.0,1.0,0.6,1.0,0.3,1.0,1.0
train_3162939638,1700237776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1191415112,269834062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2860263873,111019786,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.8,0.8
train_3296983821,730955675,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3279652067,1277960734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3018951048,794316241,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.4107
train_740533132,794316241,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.4107
train_2339466169,4267355837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_15286434,74156493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_241565475,620645805,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_3461462162,2712350619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_144579674,2086243199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_599067059,685947520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3781629068,449372701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2387031325,269834062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2788806737,148719785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_561662786,3746518024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_155428031,3496338853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1535734857,2530949866,0.0,0.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.25
train_591827689,3275397345,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3189990200,2261684251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4114238590,3097344893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_723065508,1013980683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2574202282,1176059503,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3333,0.3333
train_4227758236,2154345913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1536090402,1201602115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_638418862,3084591770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1979039511,4048861406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1241013967,1620904241,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.2,0.2
train_17178842,2517238820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1273454865,66247839,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.0909
train_3121886520,66247839,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.3,0.0909
train_3854886898,294940702,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_1132499213,294940702,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_2359381964,294940702,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_2932404449,294940702,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_3990908528,294940702,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_3916537277,54922456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1816434994,1893983088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3216094138,892414009,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_1690308312,2660884517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3637859160,1776453982,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1429,0.1429
train_800071625,1001292672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4194633616,402740243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_752113583,1209949003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2386091210,211512183,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_658862317,1141798720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3475228053,1240444909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1909812962,1393079964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_255501365,2406884704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4444360,3990065402,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2987484529,1612814766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2151159236,896178400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_932665328,1946604092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3716889287,2008989859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_879305420,2126654012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1295392255,2456737838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2935991012,657064861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2183902545,1117022287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_809542537,3905033194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2363227623,1357669478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3627453264,962477933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3402467766,1632530643,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2751014839,2720884659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1007921930,93023127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_274130846,320752715,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_3470806357,3441184770,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0476
train_3081718359,3441184770,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.0476
train_2130327921,3039435665,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.8,0.8
train_1052158964,3282902911,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_4152134147,3282902911,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2095893887,4269140801,0.0,0.0,0.6667,1.0,0.4,1.0,0.2,1.0,0.5833
train_20527359,3164631721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_304930204,499818668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_301037941,3068315669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_281943741,3661153933,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3739414328,259006220,1.0,1.0,0.3333,0.3333,0.6,0.6,0.3,0.5,0.35
train_690254130,259006220,1.0,1.0,0.3333,0.3333,0.6,0.6,0.3,0.5,0.35
train_734255574,3283659902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3017094474,459569194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_664616782,899193257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1557537520,3361632985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2934807699,1227545385,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1183683723,1733221456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1925664056,2203622925,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_2089570700,20809221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3465987429,2073533752,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_44356492,2770363844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3020692945,3991519087,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_3471423408,3602809108,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.5714,0.5429
train_1560231171,3849696343,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_1725908246,955583773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1915339412,1457202921,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_3445223730,1706547580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1264120753,1127383178,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0714
train_3441871663,2367461313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2131159921,3749920673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1708072727,1900829072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_242506613,1163569239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3233259875,3445494442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1847987195,1699676000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_913098745,2790115990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2872356984,3843101159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_89792685,1430813023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_573458859,3042612735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2644072107,705692897,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3914563653,3820064478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3253369731,415175051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_473637671,4134679784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3111737964,3784808595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1600762412,1039754812,1.0,1.0,0.3333,0.3333,0.2,0.3333,0.1,0.3333,0.3333
train_884981349,1361250553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_764372077,3246359641,1.0,1.0,1.0,1.0,0.8,1.0,0.4,1.0,1.0
train_989319137,2474335262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_3497871307,4157107073,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_2092197142,2825040039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2948539914,1587964714,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_3024644391,1587964714,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
train_3902833203,1712162760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_4172023735,123385121,1.0,1.0,0.3333,0.5,0.2,0.5,0.1,0.5,0.5
train_831600970,3939281609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2255365289,127799527,0.0,0.0,0.3333,1.0,0.2,1.0,0.1,1.0,0.5
train_3704337417,2343353706,1.0,1.0,0.6667,0.6667,0.4,0.6667,0.2,0.6667,0.6667
train_2980261540,1892622762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2949303392,2463157749,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.4286,0.4286
train_560613994,2463157749,1.0,1.0,1.0,1.0,0.6,0.6,0.3,0.4286,0.4286
train_3526244255,2701575241,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1429,0.1429
train_1238137512,1553075002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2746717347,971802729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_1843645923,777596345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4762
train_2648238498,1000644922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_2142182419,1695363826,1.0,1.0,0.3333,0.3333,0.2,0.2,0.1,0.1,0.1
train_657978993,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_2386030894,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_3269592584,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_4169526565,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_2067309903,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_875394590,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_975406445,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_2709338111,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_1954478850,3936490926,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
train_193039173,1942511804,1.0,1.0,0.6667,1.0,0.4,1.0,0.2,1.0,1.0
train_2026177187,3552186361,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
train_3589625740,2146268420,1.0,1.0,0.3333,1.0,0.2,1.0,0.1,1.0,1.0
