row_id,image,image_path,crop_path,true_label,x1,y1,x2,y2,yolo_label,yolo_class_id,yolo_conf,det_score,used_fallback_full_image,num_detections
531,5a22bb468b3939c0b9c0f889ef065198.jpg,E:\study\DoAnPython\project\data\raw\train_images\5a22bb468b3939c0b9c0f889ef065198.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000531_5a22bb468b3939c0b9c0f889ef065198.jpg,3314511991,511,0,1000,1000,person,0,0.9319912195205688,0.6292059021832537,False,12
532,ad38e6b2dd3365228b43cf5bbb70bc65.jpg,E:\study\DoAnPython\project\data\raw\train_images\ad38e6b2dd3365228b43cf5bbb70bc65.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000532_ad38e6b2dd3365228b43cf5bbb70bc65.jpg,787574364,305,535,370,604,donut,54,0.5476235151290894,0.03367469941138988,False,14
533,f9995b1bf13ef0b0942353b8322293e2.jpg,E:\study\DoAnPython\project\data\raw\train_images\f9995b1bf13ef0b0942353b8322293e2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000533_f9995b1bf13ef0b0942353b8322293e2.jpg,852765968,0,0,640,640,full_image,-1,0.0,0.0,True,0
534,b0fc18946dd11e6e2d84d60300dd6178.jpg,E:\study\DoAnPython\project\data\raw\train_images\b0fc18946dd11e6e2d84d60300dd6178.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000534_b0fc18946dd11e6e2d84d60300dd6178.jpg,98063691,0,223,329,771,snowboard,31,0.6673945784568787,0.26113080957671403,False,8
535,ad5ad47a381ac86a54810636e1dd13f1.jpg,E:\study\DoAnPython\project\data\raw\train_images\ad5ad47a381ac86a54810636e1dd13f1.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000535_ad5ad47a381ac86a54810636e1dd13f1.jpg,2176056223,125,0,914,1000,person,0,0.8108794689178467,0.682107259367984,False,12
536,346d410e683a1cc82454614f1cccf804.jpg,E:\study\DoAnPython\project\data\raw\train_images\346d410e683a1cc82454614f1cccf804.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000536_346d410e683a1cc82454614f1cccf804.jpg,2415538143,0,0,531,528,potted plant,58,0.42542174458503723,0.33667732633181674,False,6
537,8bd046e72840cae1b245f2e5d7f07a09.jpg,E:\study\DoAnPython\project\data\raw\train_images\8bd046e72840cae1b245f2e5d7f07a09.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000537_8bd046e72840cae1b245f2e5d7f07a09.jpg,3905952296,224,450,788,819,book,73,0.4461471140384674,0.18471018143847145,False,3
538,3ef10a408b6f491542025e609f17c91f.jpg,E:\study\DoAnPython\project\data\raw\train_images\3ef10a408b6f491542025e609f17c91f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000538_3ef10a408b6f491542025e609f17c91f.jpg,2066748536,0,0,640,640,full_image,-1,0.0,0.0,True,0
539,893bc2e791b83d6dc4e31a02b5caa3d6.jpg,E:\study\DoAnPython\project\data\raw\train_images\893bc2e791b83d6dc4e31a02b5caa3d6.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000539_893bc2e791b83d6dc4e31a02b5caa3d6.jpg,1132134655,102,110,385,637,person,0,0.5987831354141235,0.33552268601503193,False,8
540,23cdf289506252def2378f6dc42a7d32.jpg,E:\study\DoAnPython\project\data\raw\train_images\23cdf289506252def2378f6dc42a7d32.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000540_23cdf289506252def2378f6dc42a7d32.jpg,2257604078,333,184,653,524,parking meter,12,0.6529347896575928,0.23572332419000744,False,4
541,7f0545b708ef569f280c0cf4e36f4a9f.jpg,E:\study\DoAnPython\project\data\raw\train_images\7f0545b708ef569f280c0cf4e36f4a9f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000541_7f0545b708ef569f280c0cf4e36f4a9f.jpg,1169876123,50,174,326,562,remote,65,0.5897212028503418,0.25575252829731576,False,5
542,5c5cf71b47507f04e09cff4bfa29c86f.jpg,E:\study\DoAnPython\project\data\raw\train_images\5c5cf71b47507f04e09cff4bfa29c86f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000542_5c5cf71b47507f04e09cff4bfa29c86f.jpg,38414667,438,261,782,641,bird,14,0.6912491321563721,0.2899952824382166,False,3
543,2df613f337b6749970179f86fb5c2fda.jpg,E:\study\DoAnPython\project\data\raw\train_images\2df613f337b6749970179f86fb5c2fda.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000543_2df613f337b6749970179f86fb5c2fda.jpg,2804467266,678,276,1000,744,cup,41,0.7153356671333313,0.2611102570472652,False,11
544,b103e9ae34829115c7a946dfb9cdd51b.jpg,E:\study\DoAnPython\project\data\raw\train_images\b103e9ae34829115c7a946dfb9cdd51b.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000544_b103e9ae34829115c7a946dfb9cdd51b.jpg,2087590585,37,0,273,529,person,0,0.7716832160949707,0.39749703676289294,False,4
545,0f4eb2213cc6b1c198160b8e2dec48df.jpg,E:\study\DoAnPython\project\data\raw\train_images\0f4eb2213cc6b1c198160b8e2dec48df.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000545_0f4eb2213cc6b1c198160b8e2dec48df.jpg,731330024,273,87,719,495,refrigerator,72,0.2581475079059601,0.12765094090899634,False,1
546,180919e0bddd83c914fdc56c7bbafd17.jpg,E:\study\DoAnPython\project\data\raw\train_images\180919e0bddd83c914fdc56c7bbafd17.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000546_180919e0bddd83c914fdc56c7bbafd17.jpg,3466127809,130,128,686,685,clock,74,0.7856144905090332,0.5072121177731465,False,1
547,6fed0c2654275af11e24fc74f9b8730c.jpg,E:\study\DoAnPython\project\data\raw\train_images\6fed0c2654275af11e24fc74f9b8730c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000547_6fed0c2654275af11e24fc74f9b8730c.jpg,2071718004,53,111,525,588,cake,55,0.5224779844284058,0.3596060086589629,False,1
548,ae272f3646092944f2424a23b2e1bc9f.jpg,E:\study\DoAnPython\project\data\raw\train_images\ae272f3646092944f2424a23b2e1bc9f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000548_ae272f3646092944f2424a23b2e1bc9f.jpg,375771768,403,397,599,789,cup,41,0.30189862847328186,0.07770474254247275,False,4
549,cbdcf4f476181e8af8e1f1d90627fd47.jpg,E:\study\DoAnPython\project\data\raw\train_images\cbdcf4f476181e8af8e1f1d90627fd47.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000549_cbdcf4f476181e8af8e1f1d90627fd47.jpg,953150943,0,144,300,540,person,0,0.6238740682601929,0.37728129916058606,False,2
550,e001ff11ca0d9f47d8b06ba4349b807f.jpg,E:\study\DoAnPython\project\data\raw\train_images\e001ff11ca0d9f47d8b06ba4349b807f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000550_e001ff11ca0d9f47d8b06ba4349b807f.jpg,2319793696,288,50,396,749,vase,75,0.48953232169151306,0.15588837612688972,False,2
551,9ad7cb62e30fad7a98db3e3396cc20e6.jpg,E:\study\DoAnPython\project\data\raw\train_images\9ad7cb62e30fad7a98db3e3396cc20e6.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000551_9ad7cb62e30fad7a98db3e3396cc20e6.jpg,794097910,81,0,552,640,refrigerator,72,0.7254627346992493,0.5881203530283695,False,4
552,120390b5cb21186d1d0fdcaf744f8928.jpg,E:\study\DoAnPython\project\data\raw\train_images\120390b5cb21186d1d0fdcaf744f8928.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000552_120390b5cb21186d1d0fdcaf744f8928.jpg,536463662,0,0,669,1024,person,0,0.9361426830291748,0.7245942090731498,False,10
553,02a3ab241b2f467a109b41893de37f18.jpg,E:\study\DoAnPython\project\data\raw\train_images\02a3ab241b2f467a109b41893de37f18.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000553_02a3ab241b2f467a109b41893de37f18.jpg,2518689634,399,78,702,526,person,0,0.6936291456222534,0.23159394579481943,False,36
554,32662514c8aad7897103f162cdc8fe7a.jpg,E:\study\DoAnPython\project\data\raw\train_images\32662514c8aad7897103f162cdc8fe7a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000554_32662514c8aad7897103f162cdc8fe7a.jpg,898058398,384,137,525,562,bottle,39,0.9112927317619324,0.32390088013772383,False,2
555,807f47d675f3318af23eaababd9dd331.jpg,E:\study\DoAnPython\project\data\raw\train_images\807f47d675f3318af23eaababd9dd331.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000555_807f47d675f3318af23eaababd9dd331.jpg,2245629901,398,391,796,939,person,0,0.64487624168396,0.27302922644678584,False,3
556,872408e25c80da952c447c9195a32e8f.jpg,E:\study\DoAnPython\project\data\raw\train_images\872408e25c80da952c447c9195a32e8f.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000556_872408e25c80da952c447c9195a32e8f.jpg,2945967054,0,0,367,367,full_image,-1,0.0,0.0,True,0
557,2f37841ca2b1151d0abe825a8a21c18b.jpg,E:\study\DoAnPython\project\data\raw\train_images\2f37841ca2b1151d0abe825a8a21c18b.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000557_2f37841ca2b1151d0abe825a8a21c18b.jpg,9784494,513,506,711,837,cat,15,0.8619123697280884,0.21010510128933557,False,3
558,5b0d949eaa2d0b8b1c33919f5b11ba80.jpg,E:\study\DoAnPython\project\data\raw\train_images\5b0d949eaa2d0b8b1c33919f5b11ba80.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000558_5b0d949eaa2d0b8b1c33919f5b11ba80.jpg,3907091402,84,604,219,697,motorcycle,3,0.4904727339744568,0.0730687137137005,False,3
559,18dcc39a284e327377e3425e5ae7445c.jpg,E:\study\DoAnPython\project\data\raw\train_images\18dcc39a284e327377e3425e5ae7445c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000559_18dcc39a284e327377e3425e5ae7445c.jpg,2672555526,183,111,325,242,potted plant,58,0.8498764038085938,0.15470247181397412,False,4
560,3a21ef4af00fc3ac03ed1f280692defe.jpg,E:\study\DoAnPython\project\data\raw\train_images\3a21ef4af00fc3ac03ed1f280692defe.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000560_3a21ef4af00fc3ac03ed1f280692defe.jpg,2751436700,64,283,460,829,cell phone,67,0.7929227948188782,0.38017850747670767,False,6
561,62f3fab0abf5b23c724e90d0f3862e04.jpg,E:\study\DoAnPython\project\data\raw\train_images\62f3fab0abf5b23c724e90d0f3862e04.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000561_62f3fab0abf5b23c724e90d0f3862e04.jpg,77254707,313,0,694,564,person,0,0.9604645371437073,0.4045517068670214,False,21
562,cc7b7f486813b3b562d8fc3cef92d7a7.jpg,E:\study\DoAnPython\project\data\raw\train_images\cc7b7f486813b3b562d8fc3cef92d7a7.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000562_cc7b7f486813b3b562d8fc3cef92d7a7.jpg,3874031415,127,145,439,298,knife,43,0.37157121300697327,0.11823038503340288,False,2
563,423a92bf95cc5cadc8be5aa2854c50b8.jpg,E:\study\DoAnPython\project\data\raw\train_images\423a92bf95cc5cadc8be5aa2854c50b8.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000563_423a92bf95cc5cadc8be5aa2854c50b8.jpg,4286906991,0,218,623,1024,person,0,0.9150007367134094,0.5975307295890496,False,7
564,f87fcec6444f32c8d86362a7c87a61e0.jpg,E:\study\DoAnPython\project\data\raw\train_images\f87fcec6444f32c8d86362a7c87a61e0.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000564_f87fcec6444f32c8d86362a7c87a61e0.jpg,1033589203,0,0,835,835,full_image,-1,0.0,0.0,True,0
565,efb5ed385ca26dda8381422031b6ced7.jpg,E:\study\DoAnPython\project\data\raw\train_images\efb5ed385ca26dda8381422031b6ced7.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000565_efb5ed385ca26dda8381422031b6ced7.jpg,196791868,215,23,470,544,cell phone,67,0.6753858327865601,0.412467676351302,False,1
566,0baac76aed0f671265cdf19d0c02b196.jpg,E:\study\DoAnPython\project\data\raw\train_images\0baac76aed0f671265cdf19d0c02b196.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000566_0baac76aed0f671265cdf19d0c02b196.jpg,2041202864,219,208,550,474,cup,41,0.560039758682251,0.24145372730658737,False,1
567,a788ff0ae111dfe21890e53bff225931.jpg,E:\study\DoAnPython\project\data\raw\train_images\a788ff0ae111dfe21890e53bff225931.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000567_a788ff0ae111dfe21890e53bff225931.jpg,2013815832,0,455,414,800,car,2,0.3117143511772156,0.1410324445715825,False,6
568,74f4a793a9dcdcdd5dcb1c4a8b3c9181.jpg,E:\study\DoAnPython\project\data\raw\train_images\74f4a793a9dcdcdd5dcb1c4a8b3c9181.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000568_74f4a793a9dcdcdd5dcb1c4a8b3c9181.jpg,1661640894,193,9,358,367,toilet,61,0.5289245247840881,0.31789023988234494,False,2
569,4f60e458f0eeffcc5a68abd597d60043.jpg,E:\study\DoAnPython\project\data\raw\train_images\4f60e458f0eeffcc5a68abd597d60043.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000569_4f60e458f0eeffcc5a68abd597d60043.jpg,1634989650,114,269,219,435,clock,74,0.4098591208457947,0.06325903679078532,False,4
570,0e64ffd904f9ca4ee21746e7c6f788e0.jpg,E:\study\DoAnPython\project\data\raw\train_images\0e64ffd904f9ca4ee21746e7c6f788e0.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000570_0e64ffd904f9ca4ee21746e7c6f788e0.jpg,2187089599,74,245,215,631,person,0,0.898948609828949,0.3041809782856435,False,2
571,19c820621db659c830837c360f8b6681.jpg,E:\study\DoAnPython\project\data\raw\train_images\19c820621db659c830837c360f8b6681.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000571_19c820621db659c830837c360f8b6681.jpg,2797230249,32,497,530,905,suitcase,28,0.7411448359489441,0.302461441753097,False,5
572,8fbb1718c0b38931ef966c640537a15e.jpg,E:\study\DoAnPython\project\data\raw\train_images\8fbb1718c0b38931ef966c640537a15e.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000572_8fbb1718c0b38931ef966c640537a15e.jpg,4245771399,142,446,525,899,kite,33,0.2622079849243164,0.10864743898218757,False,12
573,b3f69b370c9f93f03616b7e327f4df72.jpg,E:\study\DoAnPython\project\data\raw\train_images\b3f69b370c9f93f03616b7e327f4df72.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000573_b3f69b370c9f93f03616b7e327f4df72.jpg,4172510026,293,241,462,440,suitcase,28,0.7557380795478821,0.20124589113807304,False,9
574,e208a98ed5f421313b39e54541ea3f93.jpg,E:\study\DoAnPython\project\data\raw\train_images\e208a98ed5f421313b39e54541ea3f93.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000574_e208a98ed5f421313b39e54541ea3f93.jpg,275813572,482,476,587,750,bottle,39,0.25107720494270325,0.03993434656868443,False,1
575,f1bd21798ef409957ffd5876c455f33a.jpg,E:\study\DoAnPython\project\data\raw\train_images\f1bd21798ef409957ffd5876c455f33a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000575_f1bd21798ef409957ffd5876c455f33a.jpg,2375669168,0,0,1024,1024,full_image,-1,0.0,0.0,True,0
576,a89310fcf295ce1cf276c3a15eb6d15c.jpg,E:\study\DoAnPython\project\data\raw\train_images\a89310fcf295ce1cf276c3a15eb6d15c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000576_a89310fcf295ce1cf276c3a15eb6d15c.jpg,3538328817,0,0,310,310,full_image,-1,0.0,0.0,True,0
577,33f004f312a27d3bfe9bce5995bfc967.jpg,E:\study\DoAnPython\project\data\raw\train_images\33f004f312a27d3bfe9bce5995bfc967.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000577_33f004f312a27d3bfe9bce5995bfc967.jpg,4264375583,0,282,593,660,scissors,76,0.9136013388633728,0.5736701443449556,False,19
578,84ef94e6af3facf2b6bf1a412525d4c2.jpg,E:\study\DoAnPython\project\data\raw\train_images\84ef94e6af3facf2b6bf1a412525d4c2.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000578_84ef94e6af3facf2b6bf1a412525d4c2.jpg,3039508373,158,76,841,943,suitcase,28,0.7764115929603577,0.5535433516976148,False,4
579,4de5d68d435f34b4346dcba750863c4c.jpg,E:\study\DoAnPython\project\data\raw\train_images\4de5d68d435f34b4346dcba750863c4c.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000579_4de5d68d435f34b4346dcba750863c4c.jpg,3604511055,498,33,910,524,parking meter,12,0.7073715329170227,0.2879950355441312,False,3
580,0e13273b7c970f4d5cbd8e9b802e5eae.jpg,E:\study\DoAnPython\project\data\raw\train_images\0e13273b7c970f4d5cbd8e9b802e5eae.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000580_0e13273b7c970f4d5cbd8e9b802e5eae.jpg,1270132174,241,554,404,640,cake,55,0.7346415519714355,0.12850589025121345,False,2
581,31e3205ae761e2bb01e1b09e931bb177.jpg,E:\study\DoAnPython\project\data\raw\train_images\31e3205ae761e2bb01e1b09e931bb177.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000581_31e3205ae761e2bb01e1b09e931bb177.jpg,3922888726,108,170,640,484,truck,7,0.27257683873176575,0.16354832146000856,False,4
582,0b438a02fc70c3a002f6af96a96370ad.jpg,E:\study\DoAnPython\project\data\raw\train_images\0b438a02fc70c3a002f6af96a96370ad.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000582_0b438a02fc70c3a002f6af96a96370ad.jpg,2379738292,111,171,214,519,bottle,39,0.936854362487793,0.27680836191403846,False,8
583,c739a327dbeca472089a5195e898cce4.jpg,E:\study\DoAnPython\project\data\raw\train_images\c739a327dbeca472089a5195e898cce4.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000583_c739a327dbeca472089a5195e898cce4.jpg,3717044186,144,0,623,733,suitcase,28,0.51529860496521,0.38303562513198003,False,2
584,c8283caa3fdd0c97cf1aa0ccd34ec943.jpg,E:\study\DoAnPython\project\data\raw\train_images\c8283caa3fdd0c97cf1aa0ccd34ec943.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000584_c8283caa3fdd0c97cf1aa0ccd34ec943.jpg,71375986,81,86,280,491,cup,41,0.626861035823822,0.2751829510247669,False,4
585,5aacfd04aedd667995a5380a1351bccd.jpg,E:\study\DoAnPython\project\data\raw\train_images\5aacfd04aedd667995a5380a1351bccd.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000585_5aacfd04aedd667995a5380a1351bccd.jpg,4244588097,0,0,640,640,full_image,-1,0.0,0.0,True,0
586,d583ce540802f5696355ad10cde8cc0a.jpg,E:\study\DoAnPython\project\data\raw\train_images\d583ce540802f5696355ad10cde8cc0a.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000586_d583ce540802f5696355ad10cde8cc0a.jpg,871679006,32,280,233,499,potted plant,58,0.8785781264305115,0.21397312126671195,False,17
587,e9fa7d4a69005c46846bec2dcf3927ea.jpg,E:\study\DoAnPython\project\data\raw\train_images\e9fa7d4a69005c46846bec2dcf3927ea.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000587_e9fa7d4a69005c46846bec2dcf3927ea.jpg,3213182368,351,104,616,633,cell phone,67,0.8965591192245483,0.4460362079712212,False,5
588,ed5e3816d2a73a716b6de6239ef56248.jpg,E:\study\DoAnPython\project\data\raw\train_images\ed5e3816d2a73a716b6de6239ef56248.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000588_ed5e3816d2a73a716b6de6239ef56248.jpg,872590173,383,0,640,493,wine glass,40,0.5541080832481384,0.2882716598663731,False,9
589,86234f7fea94249c48e801bf5315d2dd.jpg,E:\study\DoAnPython\project\data\raw\train_images\86234f7fea94249c48e801bf5315d2dd.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000589_86234f7fea94249c48e801bf5315d2dd.jpg,3272244682,485,676,513,711,book,73,0.47647470235824585,0.01744590504536322,False,2
590,f55de5c79c2233d6887c38d16de8b673.jpg,E:\study\DoAnPython\project\data\raw\train_images\f55de5c79c2233d6887c38d16de8b673.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000590_f55de5c79c2233d6887c38d16de8b673.jpg,1390521735,301,129,528,383,clock,74,0.7705324292182922,0.21493055672871852,False,2
591,ddd89cf869c7e256497a76bebd413be5.jpg,E:\study\DoAnPython\project\data\raw\train_images\ddd89cf869c7e256497a76bebd413be5.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000591_ddd89cf869c7e256497a76bebd413be5.jpg,3027262453,280,482,532,759,cup,41,0.5813873410224915,0.17821738818624772,False,4
592,9b0cf354d8041f66d6026d91b33b0aad.jpg,E:\study\DoAnPython\project\data\raw\train_images\9b0cf354d8041f66d6026d91b33b0aad.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000592_9b0cf354d8041f66d6026d91b33b0aad.jpg,2787830499,0,0,1024,1024,full_image,-1,0.0,0.0,True,0
593,8b33eb1bb0e75a11cc381fb2c8fb38e0.jpg,E:\study\DoAnPython\project\data\raw\train_images\8b33eb1bb0e75a11cc381fb2c8fb38e0.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000593_8b33eb1bb0e75a11cc381fb2c8fb38e0.jpg,2815058903,354,247,589,409,sink,71,0.7307766675949097,0.20695331416358279,False,2
594,35d3388a94afc2a38621f0606b95e93e.jpg,E:\study\DoAnPython\project\data\raw\train_images\35d3388a94afc2a38621f0606b95e93e.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000594_35d3388a94afc2a38621f0606b95e93e.jpg,688678452,73,58,266,588,bottle,39,0.6173229813575745,0.2862473915537676,False,1
595,089430cf2c63921bbc6b8be0c559a35d.jpg,E:\study\DoAnPython\project\data\raw\train_images\089430cf2c63921bbc6b8be0c559a35d.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000595_089430cf2c63921bbc6b8be0c559a35d.jpg,1657244333,0,391,633,640,book,73,0.3912244439125061,0.22771449303937152,False,2
596,8bdf7f6a89e9024314122a57f4df0db7.jpg,E:\study\DoAnPython\project\data\raw\train_images\8bdf7f6a89e9024314122a57f4df0db7.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000596_8bdf7f6a89e9024314122a57f4df0db7.jpg,3206118280,0,0,491,491,full_image,-1,0.0,0.0,True,0
597,c44019331aed54e4703ae94b1deca1e1.jpg,E:\study\DoAnPython\project\data\raw\train_images\c44019331aed54e4703ae94b1deca1e1.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000597_c44019331aed54e4703ae94b1deca1e1.jpg,718246127,120,34,368,525,person,0,0.8384188413619995,0.4237899679514102,False,1
598,711f7360a39d39e7d0102c7ea81838e8.jpg,E:\study\DoAnPython\project\data\raw\train_images\711f7360a39d39e7d0102c7ea81838e8.jpg,..\data\processed\yolo_sahi_crop_classifier\crops\000598_711f7360a39d39e7d0102c7ea81838e8.jpg,918308562,0,378,196,590,bowl,45,0.8747146725654602,0.2643929890585492,False,31
